78895	외교/통일/국방	2018-01-03	2018-02-02	2	통일해주세요	문재인 대통령님 몇번 양보해서라도 통일해주세요. 분단국가 시민이라는게 너무 마음아픕니다
78896	일자리	2018-01-03	2018-02-02	2	일자리 안정자금이 근로자에게 혜택이 갈수있도록 제도개선 부탁드립니다.	안녕하세요.. 저는 경력단절끝에 아이들이 손이 많이 가지않는 나이가 되어 일을 시작하게 된 40대 직장인입니다. 이번 최저임금인상과 일자리 안정자금지원에 대하여 너무 감사드리고 있는 일인입니다. 이번 일자리 안정자금은 저의 입장에서는 사업주만 배불리는 결과처럼 보여집니다. 급여는 올려주지 않으면서 저의 급여가 190미만이므로 사업주는 13만원의 안정자금을 지원합니다. 그런데 저에게는 막상 아무런 혜택이 없습니다. 예를들어 5만원을 인상하였다면 나머지 8만원을 일자리 안정자금 지원에서 보조하여 최소한의 정부보조금 만큼이라도 근로자에게 돌아가도록 행정지도나 권고조치사 있었으면 하면 바랩입니다. 고3과 대학생 자녀가 있어 맞벌이를 해도 두사람 급여가 도시생활자 1인급여정도 밖에 안되는 저희로서는 한푼이 아쉬운데 사업주만 배불리는 빈구멍이 많은 정책이라 생각되어 국민의 한사람으로서 청원드립니다.
78897	외교/통일/국방	2018-01-03	2018-02-02	2	북한이랑 제발 손 잡지 맙시다	제발 북한한테 돈 퍼주지 마시고, 저희나라가 호구입니까 북한한테 제발 돈 퍼주지 마시고, 언제가 북한한테 속고만 살겁니까. 북한은 저희나라의 주적입니다. 북한 계속 믿다가 맨날 속잖아요. 북한은 믿으면 안됩니다. 사람으로 따지면 거짓말쟁이 입니다. 솔직히 대화해봤자 소용이 없잖아요. 제발 대화도 하지말고, 전쟁도 하지말고 좀 남으로 좀 삽시다. 제발
78898	외교/통일/국방	2018-01-03	2018-02-02	6	북한에대항ᆢ	대통령님 학교다니는 평범한 고2 학생입니다. 우리나라의 교육과정상 매일매일이 바쁘고 빠듯한하루이지만 뉴스는 틈틈히 챙겨봅니다. 그런데 요즘 뉴스와 신문을 보면 어이가없는생각이들곤합니다. 바로 북한에관련된 내용인데요 북한은 현재 유엔에서도 대북제재를 가하고있으며 중국까지최근엔 압박을가하는 존재입니다. 매번 대화의 창이 열려있는듯 북한은 미국이 자신들을 강압한다고하지만 에초부터 북한(김정은)은 우리와 평화롭게지낼마음이없는듯합니다. 대통령께서 그렇게 돈을 퍼주시는데도 불구하고 북한은 항상 미사일실험을하지요. 왜 매번 그렇게 돈과 식량을 북한에게줘도 다름이없다는것을 모르시는지요 우리나라는 북한과의 평화, 인민들의 인권보호 고아방지등으로 지원한다지만 그런식으로 하나둘씩 지원해주니 바보처럼우리만 놀아나고있지요 이번 평창동계올림픽또한마찬가지입니다. 대통령님은 지금 최대한많이 초대하기에 급급하시겠지요. 어떻게 김정은이 신년사로 긍정적인말을했다고 하루만에 크루즈초빙에 지원이라니요 말이안됩니다. 북한에 놀아나고있죠 진정 북한이 평화적인 관계개선을위해 평창올림픽에 참가한다면 그들이직접오겟죠 근데 국민들의 피땀묻은 세금으로 초대형크루즈를보내 데리고온다고요? 요즘 고등학생도 이것보단 잘생각하겠습니다. 제발 노무현대통령님 따라 북한에 퍼준다는생각은 이제그만해주세요. 시대는변하고 상황들도 날마다 바껴갑니다. 지원만이 평화적인해결방법일까요? 때로는 강하고 날카롭게나가주어야 그들도 도발과같은 행동을할때 신중해집니다. 북한에 지원을하기전에 국민들의 의견도 듣고 대다수가 찬성하면하시죠 저번 10억달러도 국민들이 그렇게나반대하는데 결국주셨죠? 저는 대통령님을 싫어하진 않습니다. 단지 북한에대한 유화정책에 화가나있는거죠 꼭 국민들의 의견수렴과 그에따른 적절한 행동이 있으면좋겠습니다. 수고해주십시요
78899	기타	2018-01-03	2018-02-02	2	아무리대통령이 있어도  이나라는 가해자가 사는 나라입니다.	대통령이 아무리 바뀌어도 가해자는 많고요. 피해자는 피해자대로 고생합니다. 이나라는 공부잘하는 가해자의세상입니다. 아무리 똑똑하고 총명한다한들 오랑캐처럼 남을 농락하고 속이며 심지어는 위태롭게 하는 해로운자들도 많습니다. 공부를 잘하지만 마음이 나쁜 사람이 변호사 가 된다면 정말 세상은 억울하겠죠. 장애가 있는사람도 결국에 농락당합니다. 이세상이 아무리 대통령이 바뀌어도 가해의 세상은 바뀌지 않습니다 무슨말이냐면 이해 못하십니다..
78900	기타	2018-01-03	2018-02-02	5	공익근무요원 자리	올해 21살이 된 대학생입니다. 17년도에 군대신체검사를 받고 신체등급 4급 받게되어 공익근무요원을 하게되었습니다. 주변 또래 친구들이나 남자 선배들이 많이 부러워하였습니다. 근데 공익근무요원은 뽑는 인원과 자리는 적고 또한 신청할 수 있는 기회조차 많지도 않습니다. 뽑는 인원과 자리에 비해 공익근무요원 희망자는 넘쳐나게 되고 선착순 신청이 아닌 신청은 나이순대로 뽑는거라 저희같은 98년생 그리고 곧 밑으로 들어올 99년생들은 적어도 3년은 그냥 낭비하여야합니다. 그리고 대학에 다니고 있는 재학생들은 휴학을 하여 자신이 대학에 들어올 때 생각했던 목표와 시간을 자신의 생각에 달리 보내야하는 상황입니다. 저 또한 제가 세웠던 목표를 미룰 수 밖에 없게 되었습니다. 제가 뜻하고자 하는 것은 다른게아니라 그냥 공익근무요원 자리를 좀 더 늘려주셨으면 합니다. 다른 일들로 바쁘실텐데 한번 깊게 생각 해주셨으면 합니다.
78901	미래	2018-01-03	2018-02-02	2	가상화폐(비트코인등 알트코인)거래하는사람들이 정부규제를 우습게 보는거 같네요.	기사를 보니까 정부 규제를 아직도 우습게 보는거 같네요. 정부가 규제를 해봤자 세계의 흐릅을 막을수 없다고 해서 걱정없다는 내용의 글도 보이네요. 뭐 지금까지 말만하고 정작 실행된게 없으니 그렇게 봤을수도 있네요. 13일 규제, 21일 규제, 28일 규제 말만나오고 정작하는게 없으니 그러는거 아닐까요?? 정부에서는 투자자보호?? 이런카드를 꺼내들고 규제를 한다고 하는데 과연 지금하는 규제가 투자자보호일까요?? 차라리 어느정도의 시간을 두고 전면금지를 해야 투자자를 보호할수 있는거 아닐까요?? 그리고 금지를 하면 외국사이트에서 한다고 하지만 과연 얼마나 갈까요?? 불안해서 50%이상은 그냥 접을수도 있습니다. 해외친구들이 한국은 도박판이래며??라는 말을 들을정도로 외국에서는 '도박의국가'로 알려져있네요. 이정도면 말 다하지 않았을까요?? 규제다운 규제가 없으니 가상거래 하는 사람들은 어차피 정부는 말뿐이라는 식의 코멘트만 날릴뿐... 블록체인기술을 코인거래를 함으로써 과연 발전이 되는건지 한번 생각해보시기 바랍니다. 기술은 필요한사람의 의해 발전되는거지 돈거래를 함으로써 발전되는게 아니니까요. 지금 가상화폐거래하는사람이 많다고 하지만 어차피 소액으로 장난삼아 하시는분들이 반절 이상입니다. 어영부영하면 코인하는사람들한테도 신뢰를 잃고 코인 안하고 열심히 사는 사람들한테도 신뢰를 잃습니다. 더 나은 대한민국을 위해서 정부에서 확고하게 해줬으면 합니다
78902	교통/건축/국토	2018-01-03	2018-02-02	1	층간 소음에 대한 제도 제안	안녕하십니까. 공익광고나 드라마의 소재로 자주 사용되는 층간 소음에 대해 정책적 제안을 드리고 싶어 글을 쓰게 되었습니다. 7,80년대를 지나 단순히 "경제성장"을 지향하기보다는 "삶의 질"에 대해 신경쓰기 시작한 시대로 흐름이 바뀌어 가고 있습니다. 많은 현안들이 있으시겠지만, 사람이 사람답게 살기 위한 작은 첫걸음 중 하나로 "층간 소음"부터 시작했으면 합니다. 많은 건설사들이 공사비를 이유로 층간소음을 고려하지 않은 공법으로 건설을 한다던가, 그전에 있던 건물들에 대한 하자보수에 매우 인색하다는 점이 층간소음의 문제점이라 봅니다. 본질적으로 생각해보면, 이른바 층간소음의 가해자는 윗층이고 피해자는 아래층사람으로 생각을 많이 하시는데 제 사견으로는 가해자는 건설을 잘못한 건설사의 잘못이고, 피해자는 거주하고 있는 입주민이라고 생각합니다. 기술적으로 발전하지 못한 상황에서 건설하여 층간소음 방지책을 내놓지 못한채 건설하였던 구식 건물이나, 층간소음에 더 효과적인 공법이 있음에도 공사비를 이유로 제대로 짓지 않은 건설사에 대해 보수를 실시하게 하거나 이행강제금(?) 부과의 형식으로 생활환경을 개선시킬 수 있게 제도적으로 유도하였으면 합니다. 특히, 이행강제금을 이용한 보수공사의 경우는 정부에서 층간소음 공사 관련 인증한 중소기업이나 기타 소상공인들이 소규모 공사를 맡아 시공 할 수 있도록 장려하였으면 좋겠습니다. 기존의 하청구조의 문제점을 개선할 수 있는 좋은 시작점이 되지 않을까 생각합니다. (대규모의 프로젝트를 정부에서 수주하는 것이 아닌, 작은 공사를 하청자들이 직접 낙찰받아 시공하게 되면 비용절감과 제도의 투명성등이 더 발전하지 않을까 생각합니다.) 저는 정책전문가나 법률전문가가 아닙니다. 그래서 대략적인 생각이라 많은 분들의 의견과 관심이 필요합니다. 옛날에는 중산층 이상들이 살던 건물이 점점 시간이 지나면서 경제적 취약계층이 거주하게 되는 이른바 "슬럼화" 현상이라는 말이 있습니다. 비약일지는 모르겠으나, 층간소음등의 사회적 문제가 해결되기 시작하면 스트레스, 우울증등으로 인한 사회적비용 또한 줄어들게 될것이라 생각합니다. 자신이 거주하는 곳에서 편안하게 휴식할 수 있는 권리를 지켜준다면, 새로운 시대적 요구에 맞춰 선진국으로 향하는 발걸음이 될것이라 생각합니다.
78903	교통/건축/국토	2018-01-03	2018-02-02	8	층간소음 문제 정책제안	안녕하십니까. 공익광고나 드라마의 소재로 자주 사용되는 층간 소음에 대해 정책적 제안을 드리고 싶어 글을 쓰게 되었습니다. 7,80년대를 지나 단순히 "경제성장"을 지향하기보다는 "삶의 질"에 대해 신경쓰기 시작한 시대로 흐름이 바뀌어 가고 있습니다. 많은 현안들이 있으시겠지만, 사람이 사람답게 살기 위한 작은 첫걸음 중 하나로 "층간 소음"부터 시작했으면 합니다. 많은 건설사들이 공사비를 이유로 층간소음을 고려하지 않은 공법으로 건설을 한다던가, 그전에 있던 건물들에 대한 하자보수에 매우 인색하다는 점이 층간소음의 문제점이라 봅니다. 본질적으로 생각해보면, 이른바 층간소음의 가해자는 윗층이고 피해자는 아래층사람으로 생각을 많이 하시는데 제 사견으로는 가해자는 건설을 잘못한 건설사의 잘못이고, 피해자는 거주하고 있는 입주민이라고 생각합니다. 기술적으로 발전하지 못한 상황에서 건설하여 층간소음 방지책을 내놓지 못한채 건설하였던 구식 건물이나, 층간소음에 더 효과적인 공법이 있음에도 공사비를 이유로 제대로 짓지 않은 건설사에 대해 보수를 실시하게 하거나 이행강제금(?) 부과의 형식으로 생활환경을 개선시킬 수 있게 제도적으로 유도하였으면 합니다. 특히, 이행강제금을 이용한 보수공사의 경우는 정부에서 층간소음 공사 관련 인증한 중소기업이나 기타 소상공인들이 소규모 공사를 맡아 시공 할 수 있도록 장려하였으면 좋겠습니다. 기존의 하청구조의 문제점을 개선할 수 있는 좋은 시작점이 되지 않을까 생각합니다. (대규모의 프로젝트를 정부에서 수주하는 것이 아닌, 작은 공사를 하청자들이 직접 낙찰받아 시공하게 되면 비용절감과 제도의 투명성등이 더 발전하지 않을까 생각합니다.) 저는 정책전문가나 법률전문가가 아닙니다. 그래서 대략적인 생각이라 많은 분들의 의견과 관심이 필요합니다. 옛날에는 중산층 이상들이 살던 건물이 점점 시간이 지나면서 경제적 취약계층이 거주하게 되는 이른바 "슬럼화" 현상이라는 말이 있습니다. 비약일지는 모르겠으나, 층간소음등의 사회적 문제가 해결되기 시작하면 스트레스, 우울증등으로 인한 사회적비용 또한 줄어들게 될것이라 생각합니다. 자신이 거주하는 곳에서 편안하게 휴식할 수 있는 권리를 지켜준다면, 새로운 시대적 요구에 맞춰 선진국으로 향하는 발걸음이 될것이라 생각합니다.
78904	교통/건축/국토	2018-01-03	2018-02-02	0	정부의 신재생 에너지 사업관련 제안합니다	정부의 탈원전 에너지정책과 관련해 신재생에너지 및 태양광발전사업과 관련해 정책을 제안하고자 합니다. 정부가 이미 추진을 계획하거나 추진 중일수도 있는 사안이나 아직은 공개되지 않은 정책이라 제안해 봅니다. 현재 정부는 탈원전에 따른 신 에너지정책으로 신재생 에너지를 대표적으로 태양광발전 시설을 장려하고 있는 것으로 알고 있습니다. 이에 현재 태양광 발전을 추진할 경우 야산이나 유휴부지 건물 옥상 등에 태양광 설비를 추진, 야산의경우 녹지를 걷어내고 설비를 설치, 환경훼손의 우려가 있으며, 국토가 좁은 우리나라의 경우 유휴부지를 찾기도 만만치 않고, 건물 옥상의 경우도 건물주와의 협의 문제 등으로 관공서 건물 등에나 설치를 진행 하고 있는 것으로 알고 있습니다. 이의 대안으로 우리나라 고속도로나 국도, 전철 등은 도로공사나 지자체 코레일 등이 관리하는 곳으로 예를 들어 고속도로 휴게소나 톨게이트, KTX역사 등의 지상에 대규모로 태양광 발전설비를 설치할수 있지 않을까 생각해 봅니다. 또 도로변 위 10여m 상부에 남는 공간에도 태양광 설비를 설치하면 운전자의 눈부심으로인한 사고 예방도 가능하고, 태양광 발전도 할수 있는 일거양득의 이익을 취할수 있을 것으로 생각되는바 정책 관련 부서에 제안을 검토해 정책에 반영될수 있도록 했으면 합니다.
78905	일자리	2018-01-03	2018-02-02	5	군 가산점 제도 다시 만들어주세요.	여자들은 군대 다녀온 남자들에게 고마워하지 않습니다. http://cafe.daum.net/ok1221/9Zdf/896636?q=%B1%BA%B4%EB%20%C3%E2%BB%EA 남자들, 2년간 알바비만도 못한 월급 받아가면서 겨울에는 눈 치우고 여름에는 수해복구나갑니다. 여자들 해외여행 다닐때 우리는 혹한기 훈련장 유격 훈련장 2년간 다닙니다. 다 좋다이겁니다. 일부 여자들이 쓰레기같은 생각하는거, 좋다 이겁니다. 그럼 2년간 고생한 남자들한테 최소한의 보상이라도 해 주십쇼. 군 가산점 제도 다시 만들어 주십쇼. 여자들 2년간 경력 쌓아갈때, 우리는 군대가서 삽질 실력만 늘어서옵니다. 간부 경력은 경력으로, 병사 경력은 경험으로 취급하는 인사담당자의 인식을 바꾸기는 어려우니 가산점을 주십쇼. 아니면 하다못해 월급이라도 더 올려주십쇼. http://cafe.daum.net/ok1221/9Zdf/896636?q=%B1%BA%B4%EB%20%C3%E2%BB%EA
78906	기타	2018-01-03	2018-02-02	0	법원 현금 공탁에 대해서 청원	안녕하세요. 저는 서울에서 조금만한 사업을 하고 있는 사람 입니다. 작년에 처음으로 어린나이에 사업을 시작 했습니다. 첫 수주를 받아 직원들하고 열심히 일하여 물건을 만들고 그 업체에서 지정한 업체로 물건을 배송 했습니다. 그러나 지정한 업체에서 다시 저희 회사로 물건이 들어와서 조립을 해서 납품을 해야하는데 물건이 안들어와서 문의를 하니 발주처로 부터 돈을 못 받아서 이 물건을 가지고 있다고 하였습니다. 그래서 저희 발주처에 얘기를 하고 기다리고 있습니다. 기다리고 있는 시작이 너무 오랜되고 있었어 저희쪽 물건 제작비 및 설계비 청구를 하여고, 그 뒤로는 전화도 안받고 소식도 없습니다. 그래서 법원에 가압류 신청을 하여고 그 업체에서 제주도에 납품한 내역이 있어서 제주시청에 제3자 가압류 신청을 했습니다. 그러나 제주시에서는 수의계약 했다고 하여 다시 조달청에 제3자 가압류 신청을 했습니다. 그런데 법원에서 현금 공탁을 하라고 내려왔습니다. 저 같은 청년 사업가에 초기에 자본도 없는 사람은 현금 공탁 800만원정도 되는 금액을 공탁하기 힘들니다. 그 정도 금액이 있으면, 직원들 월급도 지급해야되고 물건 의뢰한 업체에 결제도 해줘야 합니다. 처음에는 보증보험에 공탁을 하라고 하여 했으나, 보증보험 공탁은 비교적 저렴한 금액으로 할수가 있어 했습니다. 그러나 이번에 현금 공탁 800만원 정도는 너무 힘들어서 이제 돈도 못봐고 포기해야 되나, 사업도 포기해야되나 하고 있습니다. 너무 답답하여 문재인 대통령님께 청원을 합니다.
78907	일자리	2018-01-03	2018-02-02	2	중소기업 재직 8개월차... 임신했다고 말씀드렸더니  회사 나가라고 합니다.	안녕하십니까? 경기 모 중소기업 다니고 있는 임신 6주차 곧 엄마가 될 사람입니다. 어제도 뉴스에서 저출산.. 고령화 시대 진행했다고 하는데.. 뉴스랑 현실은 다르다고 느껴지는 요즘입니다. 지난주 부서장께 임신 5주차라고 말씀드렸더니 화를 내면서 지금 진행하는 프로젝트에서 빠지고 부서에 패 끼치지 말고 빠른 시일내 회사 떠나라고 합니다. 그리고 회사에 소문나면 너만 소문이 안좋아지고 민폐라고 합니다.... 임신초기라 조심해야 되지만.. 당장 갈곳도 없고 준비된 상황도 아니고... 그만두면 수입도 끈히는 상황입니다... 매우 안타깝고 속상해서 글 올려 봅니다... 제가 분명히 조금 더 다니고 출산휴가 육아휴직도 낼거라고 말씀드렸더니 너 배불러서 다니면 사람들이 욕한다고 그만두라고 합니다. 시댁쪽에서는 임신초기라 스트레스 받는다고 그만두라고 하는데... 당장 수입이 끈히는 상황이라...출구가 없어 이렇게 글 올려 봅니다.. 제발 도와주십시오...(2차 면담 녹음파일도 갖고 있습니다.)
78908	일자리	2018-01-03	2018-02-02	19	토익 성적표 PDF 파일로 제공, 최대 5회까지 무료 인쇄 청원 합니다.	안녕하세요^^ 경남 양산에 살고 있는 한 취업 준비생입니다. 다름이 아니라 토익 시험을 보면서 성적표 발급과 관련한 생각이 있어서 청원을 올리게 되었어요~. 지금 취업 준비생들에게는 토익4만원대, 토익 스피킹 7만원대, 오픽시험 7만원대로 부담이 이만저만이 아닙니다. 그런데 토익이나 오픽 점수를 취업하고자 하는 기업에 제출할 때에 필요한 것은 어학 성적의 이미지 파일이나 PDF파일입니다. 이런 형식의 파일을 첨부파일 형태로 추가해서 온라인으로 서류를 제출하거든요. 그런데 토익이나 어학시험들이 제공하는 성적표의 형태는 인쇄물의 형태로 개인이 인쇄하고자 하면 1회이상은 수천원의 인쇄료를 내야 합니다. 관련하여, 인쇄를 한 뒤 스캔을 하여 스스로 PDF파일을 만들어 내다 보니 불편한 점도 많고 인쇄를 위해 별도로 비용을 지불하는 것도 다소 불편한 것이 사실입니다. 가난한 취준생님들을 위해, PDF나 이미지 파일을 무료로 제공하도록 YBM이나 오픽 주최측에 대한 국내에서의 시행령 등을 강제 해 주셨으면 좋겠습니다. 2018년에도 새해 복 많이 받으세요!
78909	일자리	2018-01-03	2018-02-02	1	보여주기식 일자리 창출이 아닌 실질적인 일자리 창출	어디에다가 올려야 될찌 몰라 일자리 상황판에다가 올립니다. 문재인 대통령님께서 당선이 되시고 전국 공공기관 비정규직 근로자들을 정규직으로 전환시킨다는 이야기를 듣고 참으로 좋은 세상이 오나보다 했는데, 실상은 그렇치 않습니다. 다들 대통령님의 지시사항이고 공약사항이다보니 보여주기식 생색내기 실적쌓기에 급급한 모습입니다. 노동부 산하 근로복지공단의 2017년도 두루누리사회보험가입지원 기간제 근로자들의 계약기간이 12월19일까지입니다. 기간제 계약기간이 12월19일자로 끝이 났다는 것입니다 지난 2017년도 기간제 근로자로 근무중이었던 근로복지공단의 280여명의 두루누리지원사업기간제 근로자들은, 문재인 새정부의 고용안정 정책으로 기간제 근로자의 무기기간제전환을 무척이나 기대하고 긍정적으로 무기전환이 될것이라고 생각하고 들떠있었으나 아무런 대답이나 재고용에대한 언급조차없이 계약기간이 끝나버렸습니다. 무기기간제 전환의 조건인 9개월이상의 연속근무에 향후2년이상의 업무지속성이 있음에도 아무런 조치없이 계약기간이 끝나버려 근로자들은 아무런대책없이 실업자가 되었습니다. 2018년도에도 채용계획은 있는데 2017년도에 근무했던 근로자를 다시 채용한다는 이야기는 없고, 단지 채용인원이 축소 된다는 이야기만 들립니다. 향후의 채용시 어떤 조건으로 채용한다는이야기도 들리지는 않고 또한 대통령님의 고용안정 정책에 반하는 행동을 공공기간이 하고 있다는 것입니다. 그것도 고용노동부 산하기간에서는 더더욱 심한것 같습니다. 대안 및 정책을 내놓치는 않코 시간만 보내다가 계약기간 만료가 되니 아무런 이야기도 해주지않코 그냥 계약해지하고 보내는 그런 무책임한 행태를 근로복지공단에서 일어지고 있습니다. 그래도 나름대로 수많은 두루누리 지원사업 계약직 근로자들은 열심히 일을 하면 년말에 무기 또는 정규직으로 전환이 될까 하는 희망을 않고 열심히 계약기간까지 일을 했지만 결과는 참으로 참담한 현실이 눈 앞에 펼쳐져 있었습니다. 엄동설한에 길거리로 내 앉은 계약직 근로자들 내심 열심히 하면 전환이 될까해서 계약이 종료될때까지 아무런 말도 못하고 정규직 위사람들의 눈치만 보고 괜히 나서다가 눈 밖에 나면 아무것도 안된다는 패배의식에 사로잡혀 있다가 계약이 종료됨과 동시에 근로자들은 아무런 이의 제기도 못하고 눈치만 보다가 실업자가 되어버렸습니다. 혹시라도 이의제기나 항의성 발언을 하였다가 재채용시 불이익을 당할까 우려해서 누구도 나서지 못하는 실정입니다. 정책을 펴는 위에 계시는 분들은 이런 심정들을 아시는지 모르겠습니다. 이런상황에서 문재인대통령님의 고용안정정책이 과연 기간제근로자에게 도움이 되는것인가를 다시한번 생각하게 되었습니다. 2018년도 근로복지공단의 두루누리 사회보험가입서비스 직의 공채채용에 누구를 채용할것인가가 궁금합니다. 현 기간제의고용안정을 위한다고 했는데, 계약기간이 끝나도 아무런 대책없이 해직된기간제근로자를 위한것인지요? 올해년도 공채에는 분명 무기직으로 공고를 낼텐데 작년기간제 근로자에게는 무슨 혜택이 주어지는지 궁금합니다. 대통령님께서 기간제 근로자들에게 꿈과 희망을 주는 메세지를 주셨기에 일하는 내내 무기직으로 전환되어 고용에 대한 불안감에서 해방될것이라고 생각했던 지난해 많은 기간제 근로자들은 재채용시 불이익이 있을것을 두려워 숨죽이고 있다가 계약해지된 근로자들은 오히려 고용안전의 사각지대에 놓이게 되었다는것을 알아주셨으면 합니다. 바라는바 2017년도 근로복지공단의 두루누리 사회보험가입서비스직은 무기직전환의 조건에 완전히 부합됩니다. 계약해지되었던 기간제근로자를 2018년도에 채용시 우선적으로 전원 무기직으로 전환하여 재계약 하는것이 당연하다고 생각됩니다. 어느 누구 한사람도 무기전환 재채용에 누락되는 사람이 없어야 한다고 생각합니다. 그러고나서 추가적으로 증원해서 신규 채용을 해야 한다고 생각을 합니다. 그럼에도 불구하고 채용공고를 다시내서 근로복지공단에서 원하는 새로운 인재를 다시 채용한다면 지난해 열심히 일한 기간제근로자들에게는 무기직전환기회를 박탈하게되응 것리하 생각하고 이는 너무나도 부당하다고 생각합니다.
78910	외교/통일/국방	2018-01-03	2018-02-02	4	사회복무요원 본인선택 늘려주세요	사회복무요원 한번 떨어지면 1년을 기다려야 합니다. 떨어져도 나머지는 선착순이라서 컴퓨터 느린가정은 다음 본인선택을 기다려야 합니다.본인선택을 일년에 두번으로 뽑는게 좋을꺼 같아요. 그러면 떨어져도 일년이나 안기다릴수있다고 생각해요
